relName,bug,index
src/java/org/apache/commons/io/FileSystemUtils.java,0,5
src/java/org/apache/commons/io/FilenameUtils.java,0,7
src/java/org/apache/commons/io/HexDump.java,0,8
src/java/org/apache/commons/io/IOCase.java,0,9
src/java/org/apache/commons/io/filefilter/FileFilterUtils.java,0,23
src/java/org/apache/commons/io/input/CountingInputStream.java,0,36
src/java/org/apache/commons/io/input/SwappedDataInputStream.java,0,42
src/java/org/apache/commons/io/output/CountingOutputStream.java,0,44
src/java/org/apache/commons/io/output/LockableFileWriter.java,0,47
src/java/org/apache/commons/io/output/TeeOutputStream.java,0,52
