relName,bug,index
opennlp-brat-annotator/src/main/java/opennlp/bratann/NameFinderAnnService.java,1,0
opennlp-brat-annotator/src/main/java/opennlp/bratann/NameFinderResource.java,1,1
opennlp-morfologik-addon/src/main/java/opennlp/morfologik/cmdline/CLI.java,1,3
opennlp-tools/src/main/java/opennlp/tools/chunker/ChunkSampleSequenceStream.java,1,13
opennlp-tools/src/main/java/opennlp/tools/chunker/Chunker.java,1,15
opennlp-tools/src/main/java/opennlp/tools/chunker/ChunkerME.java,1,22
opennlp-tools/src/main/java/opennlp/tools/cmdline/AbstractConverterTool.java,1,26
opennlp-tools/src/main/java/opennlp/tools/cmdline/AbstractTrainerTool.java,1,29
opennlp-tools/src/main/java/opennlp/tools/cmdline/AbstractTypedParamTool.java,1,30
opennlp-tools/src/main/java/opennlp/tools/cmdline/ArgumentParser.java,1,31
opennlp-tools/src/main/java/opennlp/tools/cmdline/BasicCmdLineTool.java,1,32
opennlp-tools/src/main/java/opennlp/tools/cmdline/CLI.java,1,33
opennlp-tools/src/main/java/opennlp/tools/cmdline/CmdLineUtil.java,1,35
opennlp-tools/src/main/java/opennlp/tools/cmdline/EvaluationErrorPrinter.java,1,37
opennlp-tools/src/main/java/opennlp/tools/cmdline/ObjectStreamFactory.java,1,40
opennlp-tools/src/main/java/opennlp/tools/cmdline/StreamFactoryRegistry.java,1,42
opennlp-tools/src/main/java/opennlp/tools/cmdline/TypedCmdLineTool.java,1,45
opennlp-tools/src/main/java/opennlp/tools/cmdline/chunker/ChunkerCrossValidatorTool.java,1,48
opennlp-tools/src/main/java/opennlp/tools/cmdline/chunker/ChunkerTrainerTool.java,1,53
opennlp-tools/src/main/java/opennlp/tools/cmdline/doccat/DoccatCrossValidatorTool.java,1,58
opennlp-tools/src/main/java/opennlp/tools/cmdline/doccat/DoccatEvaluatorTool.java,1,60
opennlp-tools/src/main/java/opennlp/tools/cmdline/doccat/DoccatFineGrainedReportListener.java,1,61
opennlp-tools/src/main/java/opennlp/tools/cmdline/doccat/DoccatTool.java,1,63
opennlp-tools/src/main/java/opennlp/tools/cmdline/doccat/DoccatTrainerTool.java,1,64
opennlp-tools/src/main/java/opennlp/tools/cmdline/entitylinker/EntityLinkerTool.java,1,66
opennlp-tools/src/main/java/opennlp/tools/cmdline/lemmatizer/LemmatizerEvaluatorTool.java,1,68
opennlp-tools/src/main/java/opennlp/tools/cmdline/lemmatizer/LemmatizerFineGrainedReportListener.java,1,69
opennlp-tools/src/main/java/opennlp/tools/cmdline/lemmatizer/LemmatizerTrainerTool.java,1,72
opennlp-tools/src/main/java/opennlp/tools/cmdline/namefind/TokenNameFinderCrossValidatorTool.java,1,78
opennlp-tools/src/main/java/opennlp/tools/cmdline/namefind/TokenNameFinderEvaluatorTool.java,1,80
opennlp-tools/src/main/java/opennlp/tools/cmdline/namefind/TokenNameFinderTool.java,1,82
opennlp-tools/src/main/java/opennlp/tools/cmdline/namefind/TokenNameFinderTrainerTool.java,1,83
opennlp-tools/src/main/java/opennlp/tools/cmdline/params/DetailedFMeasureEvaluatorParams.java,1,88
opennlp-tools/src/main/java/opennlp/tools/cmdline/parser/ParserTrainerTool.java,1,101
opennlp-tools/src/main/java/opennlp/tools/cmdline/postag/POSTaggerCrossValidatorTool.java,1,107
opennlp-tools/src/main/java/opennlp/tools/cmdline/postag/POSTaggerEvaluatorTool.java,1,108
opennlp-tools/src/main/java/opennlp/tools/cmdline/postag/POSTaggerFineGrainedReportListener.java,1,109
opennlp-tools/src/main/java/opennlp/tools/cmdline/postag/POSTaggerTool.java,1,110
opennlp-tools/src/main/java/opennlp/tools/cmdline/postag/POSTaggerTrainerTool.java,1,111
opennlp-tools/src/main/java/opennlp/tools/cmdline/sentdetect/SentenceDetectorCrossValidatorTool.java,1,114
opennlp-tools/src/main/java/opennlp/tools/cmdline/sentdetect/SentenceDetectorTrainerTool.java,1,117
opennlp-tools/src/main/java/opennlp/tools/cmdline/tokenizer/DictionaryDetokenizerTool.java,1,123
opennlp-tools/src/main/java/opennlp/tools/cmdline/tokenizer/TokenizerCrossValidatorTool.java,1,127
opennlp-tools/src/main/java/opennlp/tools/cmdline/tokenizer/TokenizerTrainerTool.java,1,131
opennlp-tools/src/main/java/opennlp/tools/dictionary/Dictionary.java,1,133
opennlp-tools/src/main/java/opennlp/tools/dictionary/serializer/Entry.java,1,137
opennlp-tools/src/main/java/opennlp/tools/doccat/DocumentCategorizer.java,1,144
opennlp-tools/src/main/java/opennlp/tools/doccat/DocumentCategorizerContextGenerator.java,1,145
opennlp-tools/src/main/java/opennlp/tools/doccat/DocumentCategorizerEvaluator.java,1,146
opennlp-tools/src/main/java/opennlp/tools/doccat/DocumentCategorizerME.java,1,148
opennlp-tools/src/main/java/opennlp/tools/doccat/DocumentSample.java,1,149
opennlp-tools/src/main/java/opennlp/tools/doccat/DocumentSampleStream.java,1,150
opennlp-tools/src/main/java/opennlp/tools/formats/BioNLP2004NameSampleStream.java,1,159
opennlp-tools/src/main/java/opennlp/tools/formats/Conll02NameSampleStream.java,1,162
opennlp-tools/src/main/java/opennlp/tools/formats/Conll03NameSampleStream.java,1,164
opennlp-tools/src/main/java/opennlp/tools/formats/ConllXPOSSampleStream.java,1,166
opennlp-tools/src/main/java/opennlp/tools/formats/DirectorySampleStream.java,1,171
opennlp-tools/src/main/java/opennlp/tools/formats/EvalitaNameSampleStream.java,1,173
opennlp-tools/src/main/java/opennlp/tools/formats/LeipzigDoccatSampleStream.java,1,176
opennlp-tools/src/main/java/opennlp/tools/formats/LeipzigDocumentSampleStreamFactory.java,1,177
opennlp-tools/src/main/java/opennlp/tools/formats/brat/AnnotationConfiguration.java,1,196
opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratAnnotation.java,1,198
opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratAnnotationStream.java,1,199
opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratDocument.java,1,200
opennlp-tools/src/main/java/opennlp/tools/formats/convert/FileToByteArraySampleStream.java,1,208
opennlp-tools/src/main/java/opennlp/tools/formats/convert/FileToStringSampleStream.java,1,209
opennlp-tools/src/main/java/opennlp/tools/formats/frenchtreebank/ConstitDocumentHandler.java,1,222
opennlp-tools/src/main/java/opennlp/tools/formats/muc/MucNameContentHandler.java,1,228
opennlp-tools/src/main/java/opennlp/tools/formats/ontonotes/OntoNotesNameSampleStream.java,1,233
opennlp-tools/src/main/java/opennlp/tools/formats/ontonotes/OntoNotesNameSampleStreamFactory.java,1,234
opennlp-tools/src/main/java/opennlp/tools/formats/ontonotes/OntoNotesParseSampleStreamFactory.java,1,237
opennlp-tools/src/main/java/opennlp/tools/lemmatizer/DictionaryLemmatizer.java,1,242
opennlp-tools/src/main/java/opennlp/tools/lemmatizer/LemmaSampleSequenceStream.java,1,245
opennlp-tools/src/main/java/opennlp/tools/lemmatizer/Lemmatizer.java,1,247
opennlp-tools/src/main/java/opennlp/tools/lemmatizer/LemmatizerME.java,1,252
opennlp-tools/src/main/java/opennlp/tools/ml/AbstractEventTrainer.java,1,255
opennlp-tools/src/main/java/opennlp/tools/ml/AbstractSequenceTrainer.java,1,256
opennlp-tools/src/main/java/opennlp/tools/ml/AbstractTrainer.java,1,257
opennlp-tools/src/main/java/opennlp/tools/ml/BeamSearch.java,1,258
opennlp-tools/src/main/java/opennlp/tools/ml/EventModelSequenceTrainer.java,1,259
opennlp-tools/src/main/java/opennlp/tools/ml/EventTrainer.java,1,260
opennlp-tools/src/main/java/opennlp/tools/ml/SequenceTrainer.java,1,261
opennlp-tools/src/main/java/opennlp/tools/ml/TrainerFactory.java,1,262
opennlp-tools/src/main/java/opennlp/tools/ml/maxent/GIS.java,1,266
opennlp-tools/src/main/java/opennlp/tools/ml/maxent/GISModel.java,1,267
opennlp-tools/src/main/java/opennlp/tools/ml/maxent/GISTrainer.java,1,268
opennlp-tools/src/main/java/opennlp/tools/ml/maxent/io/PlainTextGISModelWriter.java,1,283
opennlp-tools/src/main/java/opennlp/tools/ml/maxent/quasinewton/QNTrainer.java,1,296
opennlp-tools/src/main/java/opennlp/tools/ml/model/AbstractDataIndexer.java,1,297
opennlp-tools/src/main/java/opennlp/tools/ml/model/AbstractModel.java,1,298
opennlp-tools/src/main/java/opennlp/tools/ml/model/Context.java,1,304
opennlp-tools/src/main/java/opennlp/tools/ml/model/EvalParameters.java,1,308
opennlp-tools/src/main/java/opennlp/tools/ml/model/MaxentModel.java,1,315
opennlp-tools/src/main/java/opennlp/tools/ml/model/OnePassDataIndexer.java,1,318
opennlp-tools/src/main/java/opennlp/tools/ml/model/TwoPassDataIndexer.java,1,327
opennlp-tools/src/main/java/opennlp/tools/ml/model/UniformPrior.java,1,328
opennlp-tools/src/main/java/opennlp/tools/ml/naivebayes/NaiveBayesTrainer.java,1,337
opennlp-tools/src/main/java/opennlp/tools/ml/perceptron/PlainTextPerceptronModelWriter.java,1,349
opennlp-tools/src/main/java/opennlp/tools/ml/perceptron/SimplePerceptronSequenceTrainer.java,1,350
opennlp-tools/src/main/java/opennlp/tools/namefind/BioCodec.java,1,354
opennlp-tools/src/main/java/opennlp/tools/namefind/DefaultNameContextGenerator.java,1,355
opennlp-tools/src/main/java/opennlp/tools/namefind/DictionaryNameFinder.java,1,356
opennlp-tools/src/main/java/opennlp/tools/namefind/NameFinderME.java,1,360
opennlp-tools/src/main/java/opennlp/tools/namefind/NameSampleSequenceStream.java,1,364
opennlp-tools/src/main/java/opennlp/tools/namefind/RegexNameFinder.java,1,366
opennlp-tools/src/main/java/opennlp/tools/namefind/TokenNameFinder.java,1,368
opennlp-tools/src/main/java/opennlp/tools/namefind/TokenNameFinderCrossValidator.java,1,369
opennlp-tools/src/main/java/opennlp/tools/namefind/TokenNameFinderEvaluator.java,1,371
opennlp-tools/src/main/java/opennlp/tools/namefind/TokenNameFinderFactory.java,1,372
opennlp-tools/src/main/java/opennlp/tools/namefind/TokenNameFinderModel.java,1,373
opennlp-tools/src/main/java/opennlp/tools/ngram/NGramModel.java,1,375
opennlp-tools/src/main/java/opennlp/tools/parser/AbstractBottomUpParser.java,1,377
opennlp-tools/src/main/java/opennlp/tools/parser/ChunkContextGenerator.java,1,380
opennlp-tools/src/main/java/opennlp/tools/parser/Parse.java,1,386
opennlp-tools/src/main/java/opennlp/tools/parser/ParserChunkerFactory.java,1,389
opennlp-tools/src/main/java/opennlp/tools/parser/ParserChunkerSequenceValidator.java,1,390
opennlp-tools/src/main/java/opennlp/tools/parser/ParserModel.java,1,396
opennlp-tools/src/main/java/opennlp/tools/parser/PosSampleStream.java,1,398
opennlp-tools/src/main/java/opennlp/tools/parser/chunking/Parser.java,1,401
opennlp-tools/src/main/java/opennlp/tools/parser/lang/en/HeadRules.java,1,403
opennlp-tools/src/main/java/opennlp/tools/parser/lang/es/AncoraSpanishHeadRules.java,1,404
opennlp-tools/src/main/java/opennlp/tools/parser/treeinsert/AttachContextGenerator.java,1,405
opennlp-tools/src/main/java/opennlp/tools/parser/treeinsert/Parser.java,1,408
opennlp-tools/src/main/java/opennlp/tools/postag/POSDictionary.java,1,414
opennlp-tools/src/main/java/opennlp/tools/postag/POSEvaluator.java,1,415
opennlp-tools/src/main/java/opennlp/tools/postag/POSSample.java,1,417
opennlp-tools/src/main/java/opennlp/tools/postag/POSSampleEventStream.java,1,418
opennlp-tools/src/main/java/opennlp/tools/postag/POSSampleSequenceStream.java,1,419
opennlp-tools/src/main/java/opennlp/tools/postag/POSTaggerFactory.java,1,423
opennlp-tools/src/main/java/opennlp/tools/postag/POSTaggerME.java,1,424
opennlp-tools/src/main/java/opennlp/tools/sentdetect/DefaultEndOfSentenceScanner.java,1,428
opennlp-tools/src/main/java/opennlp/tools/sentdetect/SentenceDetectorEvaluator.java,1,438
opennlp-tools/src/main/java/opennlp/tools/sentdetect/SentenceDetectorME.java,1,440
opennlp-tools/src/main/java/opennlp/tools/sentdetect/SentenceModel.java,1,441
opennlp-tools/src/main/java/opennlp/tools/sentdetect/SentenceSample.java,1,442
opennlp-tools/src/main/java/opennlp/tools/stemmer/snowball/SnowballStemmer.java,1,451
opennlp-tools/src/main/java/opennlp/tools/tokenize/DetokenizationDictionary.java,1,471
opennlp-tools/src/main/java/opennlp/tools/tokenize/Detokenizer.java,1,472
opennlp-tools/src/main/java/opennlp/tools/tokenize/DictionaryDetokenizer.java,1,473
opennlp-tools/src/main/java/opennlp/tools/tokenize/TokSpanEventStream.java,1,474
opennlp-tools/src/main/java/opennlp/tools/tokenize/TokenSample.java,1,476
opennlp-tools/src/main/java/opennlp/tools/tokenize/TokenizerCrossValidator.java,1,479
opennlp-tools/src/main/java/opennlp/tools/tokenize/TokenizerEvaluator.java,1,481
opennlp-tools/src/main/java/opennlp/tools/tokenize/TokenizerME.java,1,483
opennlp-tools/src/main/java/opennlp/tools/tokenize/TokenizerStream.java,1,485
opennlp-tools/src/main/java/opennlp/tools/util/BaseToolFactory.java,1,492
opennlp-tools/src/main/java/opennlp/tools/util/Heap.java,1,501
opennlp-tools/src/main/java/opennlp/tools/util/ListHeap.java,1,505
opennlp-tools/src/main/java/opennlp/tools/util/SequenceCodec.java,1,515
opennlp-tools/src/main/java/opennlp/tools/util/StringList.java,1,518
opennlp-tools/src/main/java/opennlp/tools/util/StringUtil.java,1,519
opennlp-tools/src/main/java/opennlp/tools/util/featuregen/DocumentBeginFeatureGenerator.java,1,546
opennlp-tools/src/main/java/opennlp/tools/util/featuregen/FeatureGeneratorUtil.java,1,551
opennlp-tools/src/main/java/opennlp/tools/util/featuregen/InSpanGenerator.java,1,553
opennlp-tools/src/main/java/opennlp/tools/util/featuregen/OutcomePriorFeatureGenerator.java,1,554
opennlp-tools/src/main/java/opennlp/tools/util/featuregen/PreviousTwoMapFeatureGenerator.java,1,557
opennlp-tools/src/main/java/opennlp/tools/util/featuregen/StringPattern.java,1,559
opennlp-tools/src/main/java/opennlp/tools/util/featuregen/WindowFeatureGenerator.java,1,565
opennlp-tools/src/main/java/opennlp/tools/util/featuregen/WordClusterDictionary.java,1,566
opennlp-tools/src/main/java/opennlp/tools/util/model/ArtifactSerializer.java,1,569
opennlp-tools/src/main/java/opennlp/tools/util/model/DictionarySerializer.java,1,572
opennlp-tools/src/main/java/opennlp/tools/util/model/ModelUtil.java,1,576
opennlp-uima/src/main/java/opennlp/uima/chunker/Chunker.java,1,580
opennlp-uima/src/main/java/opennlp/uima/doccat/AbstractDocumentCategorizer.java,1,586
opennlp-uima/src/main/java/opennlp/uima/namefind/AbstractNameFinder.java,1,592
opennlp-uima/src/main/java/opennlp/uima/namefind/NameFinder.java,1,594
opennlp-uima/src/main/java/opennlp/uima/normalizer/NumberUtil.java,1,599
opennlp-uima/src/main/java/opennlp/uima/normalizer/StringDictionary.java,1,600
opennlp-uima/src/main/java/opennlp/uima/parser/Parser.java,1,601
opennlp-uima/src/main/java/opennlp/uima/postag/POSTagger.java,1,606
opennlp-uima/src/main/java/opennlp/uima/sentdetect/AbstractSentenceDetector.java,1,608
opennlp-uima/src/main/java/opennlp/uima/sentdetect/SentenceDetector.java,1,609
opennlp-uima/src/main/java/opennlp/uima/tokenize/AbstractTokenizer.java,1,613
opennlp-uima/src/main/java/opennlp/uima/tokenize/Tokenizer.java,1,615
opennlp-uima/src/main/java/opennlp/uima/util/OpennlpUtil.java,1,629
