relName,bug,index
parquet-hive/src/main/java/hadoop/hive/ql/io/parquet/writable/BinaryWritable.java,1,21
parquet-hive/src/main/java/hadoop/hive/serde2/objectinspector/primitive/ParquetStringInspector.java,1,25
parquet-common/src/main/java/parquet/Log.java,0,28
parquet-common/src/main/java/parquet/ParquetRuntimeException.java,1,29
parquet-avro/src/main/java/parquet/avro/AvroIndexedRecordConverter.java,1,33
parquet-avro/src/main/java/parquet/avro/AvroParquetOutputFormat.java,1,35
parquet-avro/src/main/java/parquet/avro/AvroParquetReader.java,1,36
parquet-avro/src/main/java/parquet/avro/AvroParquetWriter.java,1,37
parquet-avro/src/main/java/parquet/avro/AvroReadSupport.java,1,38
parquet-avro/src/main/java/parquet/avro/AvroRecordMaterializer.java,1,39
parquet-avro/src/main/java/parquet/avro/AvroWriteSupport.java,1,41
parquet-benchmarks/src/main/java/parquet/benchmarks/DataGenerator.java,1,46
parquet-encoding/src/main/java/parquet/bytes/BytesInput.java,1,49
parquet-common/src/main/java/parquet/bytes/BytesUtils.java,1,50
parquet-encoding/src/main/java/parquet/bytes/CapacityByteArrayOutputStream.java,1,51
parquet-encoding/src/main/java/parquet/bytes/LittleEndianDataOutputStream.java,1,54
parquet-column/src/main/java/parquet/column/ColumnWriteStore.java,1,66
parquet-column/src/main/java/parquet/column/ColumnWriter.java,1,67
parquet-column/src/main/java/parquet/column/ParquetProperties.java,1,70
parquet-column/src/main/java/parquet/column/impl/ColumnReadStoreImpl.java,1,74
parquet-column/src/main/java/parquet/column/impl/ColumnWriteStoreV1.java,1,76
parquet-column/src/main/java/parquet/column/impl/ColumnWriteStoreV2.java,1,77
parquet-column/src/main/java/parquet/column/impl/ColumnWriterV1.java,1,78
parquet-column/src/main/java/parquet/column/impl/ColumnWriterV2.java,1,79
parquet-column/src/main/java/parquet/column/page/PageWriter.java,1,88
parquet-column/src/main/java/parquet/column/values/ValuesReader.java,1,98
parquet-column/src/main/java/parquet/column/values/ValuesWriter.java,1,99
parquet-column/src/main/java/parquet/column/values/bitpacking/BitPackingValuesReader.java,1,101
parquet-column/src/main/java/parquet/column/values/bitpacking/BitPackingValuesWriter.java,1,102
parquet-column/src/main/java/parquet/column/values/bitpacking/ByteBitPackingValuesReader.java,1,104
parquet-column/src/main/java/parquet/column/values/bitpacking/ByteBitPackingValuesWriter.java,1,105
parquet-encoding/src/main/java/parquet/column/values/bitpacking/BytePacker.java,1,106
parquet-column/src/main/java/parquet/column/values/boundedint/BitReader.java,1,111
parquet-column/src/main/java/parquet/column/values/boundedint/BitWriter.java,1,112
parquet-column/src/main/java/parquet/column/values/boundedint/BoundedIntValuesFactory.java,1,113
parquet-column/src/main/java/parquet/column/values/boundedint/BoundedIntValuesReader.java,1,114
parquet-column/src/main/java/parquet/column/values/boundedint/BoundedIntValuesWriter.java,1,115
parquet-column/src/main/java/parquet/column/values/boundedint/ZeroIntegerValuesReader.java,1,117
parquet-column/src/main/java/parquet/column/values/delta/DeltaBinaryPackingValuesReader.java,1,119
parquet-column/src/main/java/parquet/column/values/delta/DeltaBinaryPackingValuesWriter.java,1,120
parquet-column/src/main/java/parquet/column/values/deltalengthbytearray/DeltaLengthByteArrayValuesReader.java,1,121
parquet-column/src/main/java/parquet/column/values/deltalengthbytearray/DeltaLengthByteArrayValuesWriter.java,1,122
parquet-column/src/main/java/parquet/column/values/deltastrings/DeltaByteArrayWriter.java,1,124
parquet-column/src/main/java/parquet/column/values/dictionary/DictionaryValuesReader.java,1,125
parquet-column/src/main/java/parquet/column/values/dictionary/DictionaryValuesWriter.java,1,126
parquet-column/src/main/java/parquet/column/values/dictionary/PlainValuesDictionary.java,1,128
parquet-column/src/main/java/parquet/column/values/fallback/FallbackValuesWriter.java,1,129
parquet-column/src/main/java/parquet/column/values/plain/BinaryPlainValuesReader.java,1,130
parquet-column/src/main/java/parquet/column/values/plain/BooleanPlainValuesReader.java,1,131
parquet-column/src/main/java/parquet/column/values/plain/BooleanPlainValuesWriter.java,1,132
parquet-column/src/main/java/parquet/column/values/plain/FixedLenByteArrayPlainValuesReader.java,1,133
parquet-column/src/main/java/parquet/column/values/plain/FixedLenByteArrayPlainValuesWriter.java,1,134
parquet-column/src/main/java/parquet/column/values/plain/PlainValuesReader.java,1,135
parquet-column/src/main/java/parquet/column/values/plain/PlainValuesWriter.java,1,136
parquet-column/src/main/java/parquet/column/values/rle/RunLengthBitPackingHybridDecoder.java,1,137
parquet-column/src/main/java/parquet/column/values/rle/RunLengthBitPackingHybridEncoder.java,1,138
parquet-column/src/main/java/parquet/column/values/rle/RunLengthBitPackingHybridValuesReader.java,1,139
parquet-column/src/main/java/parquet/column/values/rle/RunLengthBitPackingHybridValuesWriter.java,1,140
parquet-hadoop/src/main/java/parquet/filter2/statisticslevel/StatisticsFilter.java,0,172
parquet-hadoop/src/main/java/parquet/hadoop/ParquetInputFormat.java,1,175
parquet-hadoop/src/main/java/parquet/hadoop/CodecFactory.java,1,176
parquet-hadoop/src/main/java/parquet/hadoop/InternalParquetRecordReader.java,1,180
parquet-hadoop/src/main/java/parquet/hadoop/InternalParquetRecordWriter.java,1,181
parquet-hadoop/src/main/java/parquet/hadoop/ParquetInputSplit.java,0,186
parquet-hadoop/src/main/java/parquet/hadoop/ParquetOutputCommitter.java,1,187
parquet-hadoop/src/main/java/parquet/hadoop/ParquetOutputFormat.java,1,188
parquet-hadoop/src/main/java/parquet/hadoop/ParquetReader.java,1,189
parquet-hadoop/src/main/java/parquet/hadoop/ParquetRecordReader.java,1,190
parquet-hadoop/src/main/java/parquet/hadoop/ParquetRecordWriter.java,1,191
parquet-hadoop/src/main/java/parquet/hadoop/ParquetWriter.java,1,192
parquet-hadoop/src/main/java/parquet/hadoop/codec/SnappyCompressor.java,0,204
parquet-hadoop/src/main/java/parquet/hadoop/codec/SnappyDecompressor.java,1,205
parquet-thrift/src/main/java/parquet/hadoop/thrift/AbstractThriftWriteSupport.java,1,221
