relName,bug,index
gateway-server/src/main/java/org/apache/hadoop/gateway/GatewayMessages.java,1,5
gateway-server/src/main/java/org/apache/hadoop/gateway/GatewayServer.java,1,7
gateway-spi/src/main/java/org/apache/hadoop/gateway/config/GatewayConfig.java,1,42
gateway-server/src/main/java/org/apache/hadoop/gateway/config/impl/GatewayConfigImpl.java,1,49
gateway-server/src/main/java/org/apache/hadoop/gateway/deploy/DeploymentFactory.java,0,63
gateway-provider-security-shiro/src/main/java/org/apache/hadoop/gateway/filter/ShiroSubjectIdentityAdapter.java,1,139
gateway-server-xforwarded-filter/src/main/java/org/apache/hadoop/gateway/filter/XForwardedHeaderRequestWrapper.java,0,141
gateway-provider-rewrite/src/main/java/org/apache/hadoop/gateway/filter/rewrite/api/UrlRewriteProcessor.java,1,155
gateway-provider-rewrite/src/main/java/org/apache/hadoop/gateway/filter/rewrite/api/UrlRewriteRuleDescriptor.java,1,156
gateway-provider-rewrite/src/main/java/org/apache/hadoop/gateway/filter/rewrite/impl/UrlRewriteDeploymentContributor.java,1,183
gateway-provider-rewrite/src/main/java/org/apache/hadoop/gateway/filter/rewrite/impl/UrlRewriteRequest.java,1,194
gateway-provider-rewrite/src/main/java/org/apache/hadoop/gateway/filter/rewrite/impl/UrlRewriteRuleDescriptorImpl.java,1,198
gateway-provider-rewrite/src/main/java/org/apache/hadoop/gateway/filter/rewrite/impl/UrlRewriteRuleProcessorHolder.java,1,199
gateway-provider-rewrite/src/main/java/org/apache/hadoop/gateway/filter/rewrite/impl/html/HtmlFilterReaderBase.java,0,213
gateway-provider-rewrite/src/main/java/org/apache/hadoop/gateway/filter/rewrite/impl/javascript/JavaScriptUrlRewriteStreamFilter.java,0,218
gateway-provider-rewrite/src/main/java/org/apache/hadoop/gateway/filter/rewrite/impl/xml/XmlFilterReader.java,0,223
gateway-provider-ha/src/main/java/org/apache/hadoop/gateway/ha/dispatch/DefaultHaDispatch.java,0,245
gateway-provider-ha/src/main/java/org/apache/hadoop/gateway/ha/provider/impl/DefaultURLManager.java,0,256
gateway-provider-identity-assertion-common/src/main/java/org/apache/hadoop/gateway/identityasserter/common/filter/CommonIdentityAssertionFilter.java,0,310
gateway-provider-identity-assertion-common/src/main/java/org/apache/hadoop/gateway/identityasserter/common/filter/IdentityAsserterHttpServletRequestWrapper.java,0,311
gateway-provider-identity-assertion-pseudo/src/main/java/org/apache/hadoop/gateway/identityasserter/filter/IdentityAsserterFilter.java,0,318
gateway-provider-security-pac4j/src/main/java/org/apache/hadoop/gateway/pac4j/filter/Pac4jDispatcherFilter.java,0,334
gateway-provider-rewrite-step-secure-query/src/main/java/org/apache/hadoop/gateway/securequery/SecureQueryDecryptProcessor.java,0,364
gateway-demo-ldap/src/main/java/org/apache/hadoop/gateway/security/ldap/BaseDirectoryServiceFactory.java,1,378
gateway-demo-ldap/src/main/java/org/apache/hadoop/gateway/security/ldap/SimpleLdapDirectoryServer.java,1,381
gateway-service-admin/src/main/java/org/apache/hadoop/gateway/service/admin/TopologiesResource.java,0,385
gateway-service-knoxsso/src/main/java/org/apache/hadoop/gateway/service/knoxsso/WebSSOResource.java,0,399
gateway-spi/src/main/java/org/apache/hadoop/gateway/services/security/impl/X509CertificateUtil.java,1,437
gateway-spi/src/main/java/org/apache/hadoop/gateway/services/security/token/impl/JWTToken.java,0,442
gateway-server/src/main/java/org/apache/hadoop/gateway/services/topology/impl/DefaultTopologyService.java,0,445
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/ClearInputCredentialCollector.java,1,452
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/Hadoop.java,1,458
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/HiddenInputCredentialCollector.java,1,460
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/hbase/table/row/InsertableColumn.java,1,478
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/hdfs/Get.java,1,486
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/hdfs/Ls.java,1,488
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/hdfs/Mkdir.java,1,489
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/hdfs/Put.java,1,490
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/hdfs/Rm.java,1,491
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/job/Hive.java,1,492
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/job/Java.java,1,493
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/job/Pig.java,1,495
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/job/Queue.java,1,496
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/job/Status.java,1,497
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/workflow/Status.java,1,498
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/workflow/Submit.java,1,499
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/yarn/AppState.java,1,501
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/yarn/KillApp.java,1,502
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/yarn/NewApp.java,1,503
gateway-shell/src/main/java/org/apache/hadoop/gateway/shell/yarn/SubmitApp.java,1,504
gateway-provider-security-shiro/src/main/java/org/apache/hadoop/gateway/shirorealm/KnoxLdapRealm.java,1,507
gateway-server/src/main/java/org/apache/hadoop/gateway/topology/validation/TopologyValidator.java,0,554
gateway-server/src/main/java/org/apache/hadoop/gateway/util/KnoxCLI.java,0,570
