relName,bug,index
src/main/java/org/apache/commons/scxml/SCXMLHelper.java,0,9
src/main/java/org/apache/commons/scxml/SCXMLSemantics.java,0,11
src/main/java/org/apache/commons/scxml/env/SimpleScheduler.java,0,23
src/main/java/org/apache/commons/scxml/io/SCXMLParser.java,0,39
src/main/java/org/apache/commons/scxml/io/SCXMLSerializer.java,0,40
src/main/java/org/apache/commons/scxml/model/Assign.java,0,42
src/main/java/org/apache/commons/scxml/model/Data.java,0,45
src/main/java/org/apache/commons/scxml/model/If.java,0,56
src/main/java/org/apache/commons/scxml/model/Log.java,0,59
src/main/java/org/apache/commons/scxml/model/Path.java,0,66
src/main/java/org/apache/commons/scxml/model/Send.java,0,69
src/main/java/org/apache/commons/scxml/model/State.java,0,70
src/main/java/org/apache/commons/scxml/model/Var.java,0,73
src/main/java/org/apache/commons/scxml/semantics/SCXMLSemanticsImpl.java,0,75
