relName,bug,index
giraph-core/src/main/java/org/apache/giraph/GiraphRunner.java,1,7
giraph-core/src/main/java/org/apache/giraph/benchmark/BenchmarkOption.java,1,39
giraph-core/src/main/java/org/apache/giraph/benchmark/GiraphBenchmark.java,1,40
giraph-core/src/main/java/org/apache/giraph/benchmark/PageRankBenchmark.java,1,41
giraph-core/src/main/java/org/apache/giraph/bsp/BspOutputFormat.java,1,51
giraph-core/src/main/java/org/apache/giraph/bsp/BspService.java,1,54
giraph-core/src/main/java/org/apache/giraph/bsp/CentralizedServiceMaster.java,1,56
giraph-core/src/main/java/org/apache/giraph/combiner/Combiner.java,1,60
giraph-core/src/main/java/org/apache/giraph/comm/SendMessageCache.java,1,70
giraph-core/src/main/java/org/apache/giraph/comm/ServerData.java,1,73
giraph-core/src/main/java/org/apache/giraph/comm/messages/ByteArrayMessagesPerVertexStore.java,1,88
giraph-core/src/main/java/org/apache/giraph/comm/messages/DiskBackedMessageStore.java,1,89
giraph-core/src/main/java/org/apache/giraph/comm/messages/DiskBackedMessageStoreByPartition.java,1,90
giraph-core/src/main/java/org/apache/giraph/comm/messages/FlushableMessageStore.java,1,91
giraph-core/src/main/java/org/apache/giraph/comm/messages/MessageStoreFactory.java,1,94
giraph-core/src/main/java/org/apache/giraph/comm/messages/OneMessagePerVertexStore.java,1,95
giraph-core/src/main/java/org/apache/giraph/comm/messages/SequentialFileMessageStore.java,1,96
giraph-core/src/main/java/org/apache/giraph/comm/messages/SimpleMessageStore.java,1,97
giraph-core/src/main/java/org/apache/giraph/comm/netty/NettyWorkerAggregatorRequestProcessor.java,0,104
giraph-core/src/main/java/org/apache/giraph/comm/netty/NettyWorkerClientRequestProcessor.java,1,106
giraph-core/src/main/java/org/apache/giraph/comm/netty/SaslNettyClient.java,0,108
giraph-core/src/main/java/org/apache/giraph/comm/netty/handler/ResponseClientHandler.java,1,119
giraph-core/src/main/java/org/apache/giraph/comm/netty/handler/SaslServerHandler.java,1,122
giraph-core/src/main/java/org/apache/giraph/comm/requests/SendPartitionCurrentMessagesRequest.java,1,134
giraph-core/src/main/java/org/apache/giraph/comm/requests/SendWorkerMessagesRequest.java,1,140
giraph-core/src/main/java/org/apache/giraph/conf/AbstractConfOption.java,1,143
giraph-core/src/main/java/org/apache/giraph/conf/AllOptions.java,1,144
giraph-core/src/main/java/org/apache/giraph/conf/BooleanConfOption.java,1,145
