relName,bug,index
tika-core/src/main/java/org/apache/tika/fork/ClassLoaderProxy.java,0,93
tika-translate/src/main/java/org/apache/tika/language/translate/AbstractTranslator.java,1,141
tika-core/src/main/java/org/apache/tika/mime/MediaType.java,1,191
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,0,195
tika-core/src/main/java/org/apache/tika/mime/ProbabilisticMimeDetectionSelector.java,0,201
tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,0,236
tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmBlockInfo.java,0,239
tika-parsers/src/main/java/org/apache/tika/parser/code/SourceCodeParser.java,1,243
tika-parsers/src/main/java/org/apache/tika/parser/executable/ExecutableParser.java,0,257
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,1,263
tika-parsers/src/main/java/org/apache/tika/parser/html/HtmlEncodingDetector.java,1,274
tika-parsers/src/main/java/org/apache/tika/parser/mail/MailContentHandler.java,1,309
tika-parsers/src/main/java/org/apache/tika/parser/mail/RFC822Parser.java,0,310
tika-parsers/src/main/java/org/apache/tika/parser/mbox/OutlookPSTParser.java,0,313
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,0,332
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLExtractorFactory.java,0,336
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XSLFPowerPointExtractorDecorator.java,0,339
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,0,342
tika-parsers/src/main/java/org/apache/tika/parser/mp4/DirectFileReadDataSource.java,1,355
tika-parsers/src/main/java/org/apache/tika/parser/mp4/MP4Parser.java,1,356
tika-parsers/src/main/java/org/apache/tika/parser/ner/grobid/GrobidNERecogniser.java,1,360
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,0,372
tika-parsers/src/main/java/org/apache/tika/parser/pdf/PDF2XHTML.java,1,375
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,0,382
tika-parsers/src/main/java/org/apache/tika/parser/pkg/ZipContainerDetector.java,0,384
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetDetector.java,0,398
tika-parsers/src/main/java/org/apache/tika/parser/utils/CommonsDigester.java,0,410
tika-core/src/main/java/org/apache/tika/sax/XHTMLContentHandler.java,0,446
tika-server/src/main/java/org/apache/tika/server/resource/TikaResource.java,0,471
