relName,bug,index
src/java/org/apache/commons/codec/CharEncoding.java,1,2
src/java/org/apache/commons/codec/Charsets.java,1,3
src/java/org/apache/commons/codec/binary/Base32InputStream.java,1,12
src/java/org/apache/commons/codec/binary/Base32OutputStream.java,1,13
src/java/org/apache/commons/codec/binary/Base64.java,1,14
src/java/org/apache/commons/codec/binary/Base64InputStream.java,1,15
src/java/org/apache/commons/codec/binary/Base64OutputStream.java,1,16
src/java/org/apache/commons/codec/binary/BaseNCodec.java,1,17
src/java/org/apache/commons/codec/digest/Crypt.java,1,24
src/java/org/apache/commons/codec/digest/DigestUtils.java,1,25
src/java/org/apache/commons/codec/digest/Md5Crypt.java,1,26
src/java/org/apache/commons/codec/language/ColognePhonetic.java,1,34
src/java/org/apache/commons/codec/language/MatchRatingApproachEncoder.java,1,36
src/java/org/apache/commons/codec/language/Nysiis.java,1,38
src/java/org/apache/commons/codec/language/Soundex.java,0,40
src/java/org/apache/commons/codec/language/bm/Lang.java,0,43
src/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,0,46
src/java/org/apache/commons/codec/net/URLCodec.java,1,54
