relName,bug,index
src/main/java/org/apache/sysml/api/jmlc/Connection.java,1,3
src/main/java/org/apache/sysml/api/jmlc/PreparedScript.java,1,5
src/main/java/org/apache/sysml/api/mlcontext/MLContext.java,1,11
src/main/java/org/apache/sysml/api/mlcontext/ScriptFactory.java,1,23
src/main/java/org/apache/sysml/conf/ConfigurationManager.java,1,26
src/main/java/org/apache/sysml/conf/DMLConfig.java,1,27
src/main/java/org/apache/sysml/hops/BinaryOp.java,1,39
src/main/java/org/apache/sysml/hops/Hop.java,1,44
src/main/java/org/apache/sysml/hops/IndexingOp.java,1,46
src/main/java/org/apache/sysml/hops/LiteralOp.java,1,48
src/main/java/org/apache/sysml/hops/OptimizerUtils.java,1,51
src/main/java/org/apache/sysml/hops/TernaryOp.java,1,55
src/main/java/org/apache/sysml/hops/codegen/SpoofFusedOp.java,1,58
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeBinary.java,1,60
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeData.java,1,62
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeRow.java,1,65
src/main/java/org/apache/sysml/hops/codegen/template/TemplateCell.java,0,82
src/main/java/org/apache/sysml/hops/cost/CostEstimatorStaticRuntime.java,1,90
src/main/java/org/apache/sysml/hops/ipa/FunctionCallGraph.java,1,110
src/main/java/org/apache/sysml/hops/ipa/IPAPassInlineFunctions.java,0,115
src/main/java/org/apache/sysml/hops/ipa/IPAPassPropagateReplaceLiterals.java,1,116
src/main/java/org/apache/sysml/hops/rewrite/HopRewriteUtils.java,1,126
src/main/java/org/apache/sysml/hops/rewrite/RewriteAlgebraicSimplificationDynamic.java,1,129
src/main/java/org/apache/sysml/hops/rewrite/RewriteAlgebraicSimplificationStatic.java,0,130
src/main/java/org/apache/sysml/hops/rewrite/RewriteCommonSubexpressionElimination.java,1,132
src/main/java/org/apache/sysml/hops/rewrite/RewriteConstantFolding.java,1,134
src/main/java/org/apache/sysml/hops/rewrite/RewriteMergeBlockSequence.java,1,142
src/main/java/org/apache/sysml/lops/Ternary.java,1,206
src/main/java/org/apache/sysml/parser/BooleanExpression.java,1,229
src/main/java/org/apache/sysml/parser/DMLTranslator.java,1,235
src/main/java/org/apache/sysml/parser/Expression.java,1,239
src/main/java/org/apache/sysml/parser/ParserWrapper.java,1,265
src/main/java/org/apache/sysml/parser/VariableSet.java,1,272
src/main/java/org/apache/sysml/parser/common/CommonSyntacticValidator.java,1,275
src/main/java/org/apache/sysml/parser/dml/DMLParserWrapper.java,1,279
src/main/java/org/apache/sysml/runtime/codegen/SpoofRowwise.java,1,294
src/main/java/org/apache/sysml/runtime/compress/ColGroupDDC.java,1,297
src/main/java/org/apache/sysml/runtime/compress/ColGroupOLE.java,1,300
src/main/java/org/apache/sysml/runtime/compress/ColGroupOffset.java,1,301
src/main/java/org/apache/sysml/runtime/compress/ColGroupRLE.java,1,302
src/main/java/org/apache/sysml/runtime/compress/ColGroupValue.java,1,304
src/main/java/org/apache/sysml/runtime/controlprogram/ExternalFunctionProgramBlock.java,1,328
src/main/java/org/apache/sysml/runtime/controlprogram/ParForProgramBlock.java,1,334
src/main/java/org/apache/sysml/runtime/controlprogram/caching/CacheableData.java,1,345
src/main/java/org/apache/sysml/runtime/controlprogram/caching/MatrixObject.java,1,348
