relName,bug,index
src/main/java/org/apache/sysml/api/DMLScript.java,1,1
src/main/java/org/apache/sysml/api/jmlc/Connection.java,1,7
src/main/java/org/apache/sysml/api/jmlc/PreparedScript.java,1,9
src/main/java/org/apache/sysml/api/mlcontext/MLContext.java,1,17
src/main/java/org/apache/sysml/api/mlcontext/ScriptExecutor.java,1,28
src/main/java/org/apache/sysml/api/mlcontext/ScriptFactory.java,1,29
src/main/java/org/apache/sysml/conf/CompilerConfig.java,1,31
src/main/java/org/apache/sysml/conf/ConfigurationManager.java,1,32
src/main/java/org/apache/sysml/hops/AggUnaryOp.java,1,44
src/main/java/org/apache/sysml/hops/FunctionOp.java,1,49
src/main/java/org/apache/sysml/hops/IndexingOp.java,0,52
src/main/java/org/apache/sysml/hops/OptimizerUtils.java,1,57
src/main/java/org/apache/sysml/hops/QuaternaryOp.java,1,59
src/main/java/org/apache/sysml/hops/TernaryOp.java,1,61
src/main/java/org/apache/sysml/hops/UnaryOp.java,1,62
src/main/java/org/apache/sysml/hops/codegen/cplan/CNode.java,1,65
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeBinary.java,1,66
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeCell.java,1,67
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeData.java,1,68
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeMultiAgg.java,1,69
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeOuterProduct.java,1,70
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeRow.java,1,71
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeTernary.java,1,72
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeTpl.java,1,73
src/main/java/org/apache/sysml/hops/codegen/cplan/CNodeUnary.java,1,74
src/main/java/org/apache/sysml/hops/codegen/template/CPlanMemoTable.java,1,75
src/main/java/org/apache/sysml/hops/codegen/template/PlanSelection.java,1,76
src/main/java/org/apache/sysml/hops/codegen/template/TemplateMultiAgg.java,1,82
src/main/java/org/apache/sysml/hops/cost/CostEstimatorStaticRuntime.java,1,89
src/main/java/org/apache/sysml/hops/ipa/InterProceduralAnalysis.java,1,110
src/main/java/org/apache/sysml/hops/rewrite/HopDagValidator.java,1,114
src/main/java/org/apache/sysml/hops/rewrite/ProgramRewriter.java,1,118
src/main/java/org/apache/sysml/hops/rewrite/RewriteForLoopVectorization.java,1,125
src/main/java/org/apache/sysml/hops/rewrite/RewriteInjectSparkLoopCheckpointing.java,1,127
src/main/java/org/apache/sysml/hops/rewrite/RewriteMatrixMultChainOptimization.java,1,130
src/main/java/org/apache/sysml/hops/rewrite/RewriteRemovePersistentReadWrite.java,1,132
src/main/java/org/apache/sysml/hops/rewrite/RewriteRemoveUnnecessaryBranches.java,1,134
src/main/java/org/apache/sysml/hops/rewrite/RewriteSplitDagDataDependentOperators.java,1,136
src/main/java/org/apache/sysml/hops/rewrite/RewriteSplitDagUnknownCSVRead.java,1,137
src/main/java/org/apache/sysml/hops/rewrite/StatementBlockRewriteRule.java,1,139
src/main/java/org/apache/sysml/lops/AppendGAlignedSP.java,0,143
src/main/java/org/apache/sysml/lops/BinaryScalar.java,1,148
