relName,bug,index
src/main/java/org/apache/ws/security/WSDocInfo.java,1,8
src/main/java/org/apache/ws/security/action/UsernameTokenAction.java,0,24
src/main/java/org/apache/ws/security/components/crypto/Merlin.java,1,32
src/main/java/org/apache/ws/security/handler/WSHandlerConstants.java,1,41
src/main/java/org/apache/ws/security/message/EnvelopeIdResolver.java,1,46
src/main/java/org/apache/ws/security/message/WSSecDKSign.java,1,49
src/main/java/org/apache/ws/security/message/WSSecEncrypt.java,1,51
src/main/java/org/apache/ws/security/message/WSSecEncryptedKey.java,1,52
src/main/java/org/apache/ws/security/message/WSSecSignatureBase.java,1,57
src/main/java/org/apache/ws/security/message/token/Timestamp.java,1,70
src/main/java/org/apache/ws/security/processor/EncryptedKeyProcessor.java,0,76
src/main/java/org/apache/ws/security/processor/SignatureProcessor.java,1,82
src/main/java/org/apache/ws/security/saml/WSSecSignatureSAML.java,1,91
src/main/java/org/apache/ws/security/saml/ext/bean/AttributeBean.java,1,98
src/main/java/org/apache/ws/security/saml/ext/bean/AuthenticationStatementBean.java,1,101
src/main/java/org/apache/ws/security/saml/ext/bean/SubjectBean.java,1,104
src/main/java/org/apache/ws/security/transform/STRTransform.java,1,115
src/main/java/org/apache/ws/security/validate/SignatureTrustValidator.java,0,131
src/main/java/org/apache/ws/security/validate/TimestampValidator.java,1,132
