relName,bug,index
src/com/ecyrd/jspwiki/ReferenceManager.java,0,10
src/com/ecyrd/jspwiki/Release.java,1,11
src/com/ecyrd/jspwiki/WikiContext.java,1,19
src/com/ecyrd/jspwiki/WikiEngine.java,0,20
src/com/ecyrd/jspwiki/auth/authorize/WebContainerAuthorizer.java,1,54
src/com/ecyrd/jspwiki/event/WikiEventManager.java,1,110
src/com/ecyrd/jspwiki/htmltowiki/XHtmlElementToWikiTranslator.java,1,138
src/com/ecyrd/jspwiki/htmltowiki/XHtmlToWikiConfig.java,1,139
src/com/ecyrd/jspwiki/parser/JSPWikiMarkupParser.java,0,145
src/com/ecyrd/jspwiki/providers/CachingAttachmentProvider.java,0,178
src/com/ecyrd/jspwiki/providers/CachingProvider.java,0,179
src/com/ecyrd/jspwiki/search/LuceneSearchProvider.java,0,202
src/com/ecyrd/jspwiki/search/SearchManager.java,1,203
src/com/ecyrd/jspwiki/tags/IncludeTag.java,0,230
src/com/ecyrd/jspwiki/ui/CommandResolver.java,1,275
src/com/ecyrd/jspwiki/ui/EditorManager.java,0,277
src/com/ecyrd/jspwiki/ui/TemplateManager.java,0,283
