relName,bug,index
mr/src/main/java/org/apache/mahout/cf/taste/impl/model/file/FileDataModel.java,0,113
mr/src/main/java/org/apache/mahout/cf/taste/similarity/precompute/SimilarItems.java,0,211
mr/src/main/java/org/apache/mahout/clustering/AbstractCluster.java,0,314
h2o/src/main/java/org/apache/mahout/h2obindings/drm/H2OBCast.java,1,473
math/src/main/java/org/apache/mahout/math/AbstractMatrix.java,1,489
math/src/main/java/org/apache/mahout/math/ConstantVector.java,1,497
math/src/main/java/org/apache/mahout/math/DelegatingVector.java,1,498
math/src/main/java/org/apache/mahout/math/DenseMatrix.java,1,499
math/src/main/java/org/apache/mahout/math/DenseSymmetricMatrix.java,1,500
math/src/main/java/org/apache/mahout/math/DenseVector.java,1,501
math/src/main/java/org/apache/mahout/math/DiagonalMatrix.java,1,502
math/src/main/java/org/apache/mahout/math/FileBasedSparseBinaryMatrix.java,1,505
math/src/main/java/org/apache/mahout/math/FunctionalMatrixView.java,1,506
math/src/main/java/org/apache/mahout/math/Matrix.java,1,510
math/src/main/java/org/apache/mahout/math/MatrixVectorView.java,1,514
math/src/main/java/org/apache/mahout/math/MatrixView.java,1,515
math/src/main/java/org/apache/mahout/math/NamedVector.java,1,520
math/src/main/java/org/apache/mahout/math/PermutedVectorView.java,1,524
math/src/main/java/org/apache/mahout/math/RandomAccessSparseVector.java,1,529
math/src/main/java/org/apache/mahout/math/SequentialAccessSparseVector.java,1,531
math/src/main/java/org/apache/mahout/math/SparseRowMatrix.java,1,536
math/src/main/java/org/apache/mahout/math/UpperTriangular.java,1,538
math/src/main/java/org/apache/mahout/math/Vector.java,1,542
math/src/main/java/org/apache/mahout/math/VectorIterable.java,1,545
mr/src/main/java/org/apache/mahout/math/hadoop/DistributedRowMatrix.java,1,575
mr/src/main/java/org/apache/mahout/math/hadoop/stochasticsvd/qr/GivensThinSolver.java,1,622
integration/src/main/java/org/apache/mahout/utils/vectors/VectorDumper.java,0,752
