relName,bug,index
core/src/main/java/org/apache/mahout/cf/taste/eval/RecommenderEvaluator.java,1,8
core/src/main/java/org/apache/mahout/cf/taste/hadoop/ItemPrefWritable.java,1,13
core/src/main/java/org/apache/mahout/cf/taste/hadoop/RecommendedItemsWritable.java,1,14
core/src/main/java/org/apache/mahout/cf/taste/hadoop/RecommenderJob.java,1,15
core/src/main/java/org/apache/mahout/cf/taste/hadoop/RecommenderMapper.java,1,16
core/src/main/java/org/apache/mahout/cf/taste/hadoop/SlopeOnePrefsToDiffsMapper.java,1,21
core/src/main/java/org/apache/mahout/cf/taste/impl/common/Retriever.java,1,41
core/src/main/java/org/apache/mahout/cf/taste/impl/common/WeightedRunningAverage.java,0,48
core/src/main/java/org/apache/mahout/cf/taste/impl/model/GenericBooleanPrefDataModel.java,1,61
core/src/main/java/org/apache/mahout/cf/taste/impl/model/GenericDataModel.java,1,62
core/src/main/java/org/apache/mahout/cf/taste/impl/model/PlusAnonymousUserDataModel.java,1,68
core/src/main/java/org/apache/mahout/cf/taste/impl/model/file/FileDataModel.java,1,70
core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/AbstractBooleanPrefJDBCDataModel.java,1,71
core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/GenericJDBCDataModel.java,1,74
core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/MySQLBooleanPrefJDBCDataModel.java,1,75
core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/MySQLJDBCDataModel.java,1,76
core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/GenericItemBasedRecommender.java,1,87
core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/GenericUserBasedRecommender.java,1,89
core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/SimilarUser.java,0,95
core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/slopeone/MemoryDiffStorage.java,0,105
core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/GenericItemSimilarity.java,1,116
